Maths,General Science,History,Geography,Language,Mean,Gender,Major
50,66,86,85,64,69.03333333333333,Male,Science
74,81,69,61,71,68.7,Female,Commerce
40,55,77,30,53,52.96666666666667,Female,Commerce
61,51,69,100,52,66.39999999999999,Female,Diploma
81,91,89,34,89,73.10000000000001,Male,Commerce
48,56,55,59,58,58.16666666666666,Male,Arts
53,61,41,99,68,63.93333333333334,Female,Commerce
81,97,53,100,96,82.93333333333334,Female,Arts
77,79,99,67,80,80.63333333333334,Male,Commerce
63,73,93,70,78,75.43333333333334,Male,Science
73,75,83,73,80,74.13333333333334,Female,Science
69,77,67,82,77,73.76666666666667,Male,Arts
65,76,95,50,76,72.66666666666667,Male,Science
55,73,49,30,73,54.86666666666667,Female,Science
44,63,98,86,62,73.63333333333334,Male,Commerce
54,64,79,78,65,68.43333333333334,Male,Science
48,66,96,37,65,63.06666666666666,Male,Arts
58,57,66,75,54,62.86666666666667,Female,Diploma
71,62,46,92,50,65.16666666666667,Male,Science
68,68,53,96,64,68.36666666666666,Male,Arts
74,76,74,43,73,66.76666666666667,Male,Arts
92,100,49,88,99,80.10000000000001,Female,Arts
56,79,56,63,72,64.39999999999999,Male,Arts
30,24,31,83,15,40.96666666666667,Male,Science
53,54,41,48,48,50.66666666666666,Female,Diploma
69,77,59,61,73,66.83333333333333,Male,Diploma
65,82,56,69,81,70.8,Male,Arts
54,60,76,78,63,66.2,Male,Commerce
29,29,53,35,30,38.7,Male,Arts
76,78,34,30,80,56.46666666666667,Female,Diploma
60,57,43,63,51,54.9,Female,Science
84,89,49,36,90,65.76666666666667,Male,Science
75,72,42,81,62,66.8,Male,Arts
85,84,59,52,82,72.0,Male,Science
40,58,95,30,54,57.63333333333333,Male,Commerce
61,64,43,87,62,64.0,Male,Commerce
58,63,96,68,65,70.5,Female,Commerce
69,60,79,64,63,68.39999999999999,Female,Diploma
58,59,91,38,66,64.60000000000001,Male,Commerce
94,90,31,35,91,65.10000000000001,Female,Commerce
65,77,49,90,74,67.86666666666666,Male,Arts
82,93,44,97,93,79.3,Female,Diploma
60,68,78,91,72,74.73333333333333,Female,Arts
37,45,67,48,38,48.333333333333336,Male,Commerce
88,78,44,48,83,67.13333333333334,Male,Arts
95,81,70,44,84,72.16666666666667,Female,Arts
65,73,73,90,68,74.23333333333333,Female,Science
35,61,100,43,54,60.3,Female,Science
62,63,39,59,56,56.13333333333333,Male,Arts
58,51,44,47,52,50.3,Male,Science
100,96,50,94,86,82.8,Female,Commerce
61,58,48,43,62,53.0,Male,Commerce
100,97,85,40,99,79.26666666666667,Male,Arts
69,70,34,79,63,63.66666666666666,Male,Arts
61,48,83,100,46,70.06666666666666,Male,Diploma
49,57,94,98,46,70.63333333333334,Male,Commerce
44,51,90,32,55,55.1,Male,Diploma
67,64,60,97,70,69.7,Male,Commerce
79,60,67,92,65,71.63333333333334,Male,Arts
66,74,100,60,81,72.93333333333334,Female,Science
75,88,74,40,85,71.23333333333333,Female,Science
84,84,100,87,80,85.06666666666666,Male,Science
71,74,41,35,64,57.46666666666667,Female,Science
67,80,42,67,81,66.16666666666667,Male,Arts
80,92,45,77,88,76.0,Male,Arts
86,76,38,64,74,68.26666666666667,Male,Commerce
76,74,55,41,73,63.6,Male,Commerce
41,52,52,93,51,59.833333333333336,Female,Science
74,88,82,91,90,83.03333333333333,Male,Arts
72,81,47,32,79,60.9,Male,Arts
74,79,86,58,80,72.73333333333333,Female,Arts
70,65,77,61,60,66.86666666666666,Female,Commerce
65,81,81,55,81,71.83333333333333,Female,Arts
59,70,58,49,65,60.1,Male,Commerce
64,62,72,96,68,71.5,Female,Science
50,53,98,48,55,62.76666666666667,Female,Diploma
69,79,98,41,81,71.56666666666666,Female,Diploma
51,56,30,31,53,44.0,Male,Commerce
68,80,57,69,76,67.8,Male,Science
85,86,88,65,98,79.73333333333333,Female,Commerce
65,70,89,84,74,76.43333333333334,Male,Science
73,79,76,64,79,72.60000000000001,Male,Diploma
62,67,65,47,67,62.7,Male,Science
77,67,66,41,64,63.46666666666667,Male,Science
69,66,85,52,61,64.83333333333333,Female,Science
43,60,56,63,58,57.26666666666667,Male,Commerce
90,87,38,31,85,65.66666666666667,Male,Science
74,77,44,51,73,61.1,Male,Diploma
73,66,53,61,63,61.73333333333333,Female,Science
55,71,68,38,69,59.73333333333333,Male,Arts
65,69,39,92,67,68.23333333333333,Male,Commerce
80,63,36,45,63,56.96666666666667,Female,Arts
50,60,44,60,60,55.833333333333336,Female,Commerce
63,73,50,89,71,69.43333333333334,Male,Science
77,85,68,84,87,78.26666666666667,Male,Science
73,74,34,52,61,59.8,Female,Arts
81,72,33,70,77,65.73333333333333,Female,Arts
66,76,32,59,68,59.86666666666667,Female,Commerce
52,57,91,74,50,65.10000000000001,Male,Commerce
69,78,44,30,76,58.0,Female,Diploma
65,84,40,77,84,68.60000000000001,Female,Arts
69,77,94,79,78,79.60000000000001,Female,Arts
50,64,86,31,66,61.66666666666666,Female,Commerce
73,78,100,95,76,84.36666666666666,Female,Commerce
70,82,66,52,76,70.53333333333333,Male,Commerce
81,75,88,81,78,79.03333333333333,Female,Arts
63,61,52,42,60,57.0,Male,Science
67,72,60,42,74,60.46666666666667,Male,Arts
60,68,47,54,60,57.03333333333333,Male,Commerce
62,55,76,89,54,69.60000000000001,Male,Arts
29,40,31,65,44,44.8,Male,Science
62,66,69,75,68,68.63333333333334,Female,Commerce
94,99,88,72,100,86.86666666666667,Female,Science
85,75,92,96,68,81.73333333333333,Male,Commerce
77,78,83,36,73,68.66666666666667,Female,Arts
53,58,55,64,44,56.333333333333336,Female,Arts
93,90,46,59,83,70.36666666666666,Male,Arts
49,53,59,50,53,53.43333333333334,Female,Arts
73,76,85,49,78,72.46666666666667,Female,Arts
66,74,91,57,81,74.76666666666667,Male,Science
77,77,36,63,73,64.03333333333333,Female,Arts
49,63,47,77,56,62.1,Male,Commerce
79,89,84,32,86,73.06666666666666,Male,Science
75,82,67,34,90,69.16666666666667,Female,Diploma
59,72,48,57,70,59.36666666666667,Male,Arts
57,78,47,46,79,59.53333333333333,Female,Diploma
66,66,62,76,59,65.76666666666667,Male,Science
79,81,36,62,82,69.0,Female,Arts
57,67,30,72,72,59.833333333333336,Female,Commerce
87,84,84,35,87,75.53333333333333,Male,Arts
63,64,91,79,67,73.63333333333334,Male,Science
59,63,72,99,64,69.16666666666667,Male,Diploma
62,72,52,47,65,59.66666666666666,Female,Commerce
46,34,96,46,36,53.1,Female,Science
66,59,90,89,52,70.36666666666666,Male,Diploma
89,87,71,67,79,76.56666666666666,Male,Commerce
42,61,80,81,58,65.96666666666667,Female,Diploma
93,84,84,51,90,78.56666666666666,Male,Arts
80,85,65,86,85,78.56666666666666,Male,Arts
98,100,81,45,99,80.86666666666666,Male,Arts
81,81,61,55,84,70.53333333333333,Male,Arts
60,70,75,95,74,74.33333333333333,Male,Diploma
76,94,51,89,87,76.89999999999999,Female,Arts
73,78,54,37,72,62.16666666666666,Female,Diploma
96,96,86,36,99,80.56666666666666,Female,Arts
76,76,57,78,74,72.83333333333333,Male,Arts
91,73,94,30,80,70.5,Female,Arts
62,72,37,93,70,66.16666666666667,Male,Arts
55,59,53,71,59,60.56666666666666,Male,Arts
74,90,41,98,88,75.3,Female,Diploma
50,48,55,57,42,50.4,Male,Science
47,43,47,78,41,53.26666666666667,Male,Arts
81,74,54,74,71,70.46666666666667,Male,Science
65,75,100,60,77,74.16666666666667,Male,Arts
68,51,67,45,57,57.8,Female,Science
73,92,93,42,84,75.26666666666667,Male,Arts
53,39,54,79,37,53.0,Male,Arts
68,77,91,64,80,74.13333333333334,Female,Science
55,46,68,47,43,56.1,Female,Commerce
87,89,49,83,94,79.03333333333333,Male,Science
55,47,100,45,44,58.53333333333333,Male,Arts
53,58,60,95,57,63.9,Male,Science
67,57,48,36,59,55.06666666666666,Male,Diploma
92,79,70,61,84,75.53333333333333,Male,Diploma
53,66,81,91,73,73.06666666666666,Female,Arts
81,71,33,95,73,68.53333333333333,Male,Science
61,60,71,92,55,68.0,Male,Diploma
80,73,49,74,72,68.83333333333333,Female,Arts
37,57,62,56,56,55.53333333333333,Female,Diploma
81,84,99,41,82,76.39999999999999,Male,Arts
59,73,87,38,72,66.23333333333333,Female,Science
55,55,70,94,47,65.83333333333333,Female,Commerce
72,79,48,94,74,70.43333333333334,Male,Diploma
69,75,53,82,71,68.7,Female,Commerce
69,64,30,55,68,54.73333333333333,Male,Commerce
50,60,38,31,59,49.96666666666667,Female,Commerce
87,84,46,53,86,70.66666666666667,Male,Science
71,69,91,65,68,71.76666666666667,Female,Arts
68,72,99,94,65,80.03333333333333,Male,Arts
79,77,90,30,75,68.73333333333333,Male,Commerce
77,90,62,61,85,74.96666666666667,Female,Diploma
58,55,39,55,53,52.73333333333333,Male,Arts
84,95,76,54,92,79.13333333333334,Male,Diploma
55,58,64,86,52,64.43333333333334,Female,Science
70,68,33,88,72,65.60000000000001,Female,Diploma
52,59,33,89,65,59.53333333333333,Male,Diploma
69,77,78,32,77,66.56666666666666,Male,Commerce
53,72,40,54,64,55.13333333333333,Female,Science
48,58,61,83,54,62.6,Female,Commerce
78,81,36,41,86,64.7,Female,Science
62,62,69,54,63,62.53333333333333,Male,Diploma
60,63,81,52,59,62.86666666666667,Female,Diploma
74,72,48,91,72,70.26666666666667,Female,Commerce
58,75,35,52,77,58.93333333333334,Male,Arts
76,62,97,79,60,74.76666666666667,Female,Diploma
68,71,78,72,75,72.03333333333333,Female,Science
58,60,65,47,57,57.56666666666666,Male,Science
52,48,40,99,49,59.0,Female,Arts
75,73,86,59,74,72.83333333333333,Male,Diploma
52,67,56,51,72,60.2,Male,Diploma
62,78,69,84,79,74.33333333333333,Female,Diploma
66,65,30,73,60,59.06666666666666,Male,Diploma
49,58,39,66,55,54.76666666666667,Female,Commerce
66,72,92,86,70,77.56666666666666,Male,Commerce
35,44,51,57,43,49.13333333333333,Female,Commerce
72,79,40,63,82,66.5,Female,Arts
94,85,99,81,82,84.36666666666666,Male,Diploma
46,56,68,34,57,53.8,Male,Arts
77,90,84,89,84,84.60000000000001,Female,Diploma
76,85,62,30,82,64.66666666666667,Female,Science
52,59,93,83,62,69.23333333333333,Female,Diploma
91,81,89,58,79,78.33333333333333,Female,Arts
32,51,45,85,44,54.56666666666666,Female,Commerce
72,79,76,64,77,74.16666666666667,Male,Arts
19,38,51,56,32,43.7,Female,Diploma
68,65,71,51,61,62.46666666666667,Male,Science
52,65,95,78,61,69.66666666666667,Male,Science
48,62,38,60,60,55.46666666666667,Female,Diploma
60,66,72,40,70,61.9,Female,Arts
66,74,74,36,69,63.23333333333333,Male,Diploma
89,84,55,36,77,66.86666666666666,Male,Arts
42,52,55,51,51,50.63333333333333,Female,Diploma
57,68,77,34,73,63.13333333333333,Male,Diploma
70,70,55,36,70,57.8,Male,Arts
70,84,89,74,81,79.16666666666667,Male,Commerce
69,60,31,61,54,54.1,Female,Commerce
52,55,65,100,57,65.86666666666666,Male,Commerce
67,73,60,80,68,70.63333333333334,Female,Commerce
76,80,51,45,73,63.333333333333336,Male,Diploma
87,94,62,50,95,77.13333333333334,Male,Arts
82,85,58,60,87,70.96666666666667,Male,Diploma
73,76,94,43,78,73.3,Female,Arts
75,81,56,82,74,74.2,Male,Arts
64,74,48,48,75,61.5,Male,Commerce
41,45,32,95,40,54.13333333333333,Female,Science
90,75,96,80,69,82.2,Male,Arts
59,54,43,97,51,62.9,Male,Commerce
51,31,41,72,36,48.36666666666667,Male,Commerce
45,47,92,46,49,57.8,Male,Science
54,64,64,35,67,59.333333333333336,Female,Arts
87,84,36,39,76,62.6,Male,Commerce
72,80,78,62,83,75.13333333333334,Male,Science
94,86,81,52,87,79.2,Male,Science
45,59,41,69,64,55.36666666666667,Female,Arts
61,70,41,91,76,69.63333333333334,Male,Diploma
60,72,64,47,68,60.76666666666667,Female,Arts
77,91,81,69,88,80.13333333333334,Male,Arts
85,90,37,75,92,74.39999999999999,Male,Commerce
78,90,74,39,93,73.46666666666667,Male,Arts
49,52,97,60,51,62.6,Female,Science
71,87,84,43,82,72.7,Male,Commerce
48,58,91,46,52,58.76666666666667,Female,Diploma
62,67,97,68,58,68.96666666666667,Female,Science
56,68,96,30,70,64.16666666666667,Male,Commerce
65,69,92,69,76,74.86666666666666,Female,Arts
69,86,52,47,81,64.53333333333333,Female,Commerce
68,54,55,35,53,52.2,Male,Science
61,60,57,90,57,66.13333333333334,Male,Commerce
74,86,62,46,89,68.89999999999999,Male,Arts
64,60,50,71,58,61.66666666666666,Male,Science
77,82,41,36,89,62.333333333333336,Male,Arts
58,50,70,62,45,56.03333333333333,Female,Diploma
60,64,83,76,74,71.23333333333333,Female,Arts
73,64,30,90,57,63.03333333333333,Male,Arts
75,82,90,40,79,72.03333333333333,Male,Commerce
58,57,33,100,53,61.2,Female,Diploma
66,77,79,36,73,65.53333333333333,Female,Arts
39,52,68,97,46,61.63333333333333,Male,Arts
64,58,38,76,51,57.6,Male,Arts
23,44,67,76,36,53.06666666666666,Male,Diploma
74,77,70,90,76,78.23333333333333,Female,Diploma
40,65,38,36,64,49.23333333333333,Male,Arts
90,85,72,46,84,72.06666666666666,Female,Diploma
91,85,44,30,85,63.7,Male,Diploma
64,54,33,36,50,48.13333333333333,Female,Arts
59,72,46,47,68,58.8,Male,Arts
80,75,74,78,69,74.83333333333333,Male,Arts
71,67,33,85,67,63.36666666666667,Male,Science
61,68,82,60,63,67.46666666666667,Male,Science
87,85,32,49,93,67.66666666666667,Female,Diploma
82,67,42,55,61,61.2,Male,Diploma
62,64,50,78,55,62.7,Female,Diploma
97,97,87,45,96,79.96666666666667,Male,Science
75,68,90,54,65,69.96666666666667,Male,Arts
65,79,87,31,81,68.56666666666666,Female,Arts
52,49,59,71,46,57.6,Male,Arts
87,73,30,55,72,63.46666666666667,Male,Arts
53,62,46,87,53,61.833333333333336,Female,Diploma
81,86,74,65,87,76.86666666666666,Female,Science
39,42,61,40,38,47.23333333333333,Male,Science
71,71,46,74,80,68.23333333333333,Female,Diploma
97,93,55,92,91,83.8,Male,Arts
82,82,41,84,88,72.60000000000001,Female,Science
59,53,52,44,52,52.93333333333334,Male,Arts
61,42,77,93,41,65.10000000000001,Male,Science
78,74,35,39,72,56.96666666666667,Male,Arts
49,51,81,99,51,68.26666666666667,Male,Science
59,58,89,88,47,66.83333333333333,Female,Arts
70,72,62,62,76,67.76666666666667,Male,Commerce
82,84,71,57,78,70.89999999999999,Female,Arts
90,90,72,92,82,82.3,Male,Arts
43,62,47,85,61,59.0,Female,Diploma
80,64,67,69,66,69.03333333333333,Male,Diploma
81,82,61,81,84,76.03333333333333,Female,Commerce
57,61,92,99,54,71.96666666666667,Female,Science
59,72,87,70,80,74.96666666666667,Female,Arts
64,76,64,91,74,72.63333333333334,Male,Science
63,64,46,89,66,66.89999999999999,Male,Commerce
71,70,72,69,70,69.7,Male,Commerce
64,73,76,67,71,69.33333333333333,Male,Commerce
55,46,32,62,44,50.46666666666667,Male,Arts
51,51,80,32,54,54.46666666666667,Male,Science
62,76,44,35,80,57.53333333333333,Female,Science
93,100,50,83,95,80.73333333333333,Female,Commerce
54,72,33,63,59,58.93333333333334,Male,Arts
69,65,51,69,74,62.9,Female,Diploma
44,51,49,97,48,61.13333333333333,Male,Commerce
86,85,97,54,91,80.46666666666667,Female,Diploma
85,92,82,52,85,75.53333333333333,Female,Commerce
50,67,99,96,73,75.7,Female,Science
88,74,60,98,75,76.66666666666667,Female,Diploma
59,62,47,64,69,59.16666666666666,Male,Arts
32,34,73,30,38,45.1,Male,Commerce
36,29,72,50,27,46.9,Female,Arts
63,78,42,38,79,60.76666666666667,Female,Diploma
67,54,96,38,63,65.06666666666666,Male,Commerce
65,78,49,73,82,65.83333333333333,Female,Arts
85,84,94,48,89,79.2,Female,Diploma
73,78,55,32,74,59.76666666666667,Female,Arts
34,48,82,88,41,59.56666666666666,Female,Commerce
93,100,92,49,100,84.3,Female,Science
67,84,67,91,84,76.86666666666666,Male,Arts
88,77,52,65,77,70.3,Male,Arts
57,48,52,67,51,55.13333333333333,Male,Diploma
79,84,87,37,91,72.8,Male,Science
67,75,85,66,72,71.56666666666666,Male,Arts
70,64,83,84,70,73.36666666666666,Male,Arts
50,42,82,81,48,61.56666666666666,Female,Diploma
69,84,66,39,82,66.26666666666667,Female,Arts
52,61,56,58,66,58.333333333333336,Male,Diploma
47,62,99,87,66,74.8,Female,Commerce
46,61,43,93,55,59.3,Male,Arts
68,70,65,76,66,68.73333333333333,Female,Science
100,100,51,92,100,85.89999999999999,Female,Science
44,61,94,72,52,65.93333333333334,Female,Science
57,77,76,58,80,70.2,Female,Diploma
91,96,80,68,91,83.46666666666667,Male,Science
69,70,41,80,67,64.83333333333333,Male,Commerce
35,53,85,53,46,54.93333333333334,Male,Diploma
72,66,96,61,66,71.13333333333334,Male,Diploma
54,65,98,78,65,73.83333333333333,Male,Commerce
74,70,58,100,69,73.76666666666667,Female,Science
74,64,78,30,60,59.93333333333334,Female,Arts
64,56,76,34,52,57.93333333333334,Male,Arts
65,61,66,86,71,67.89999999999999,Female,Commerce
46,43,60,46,44,47.9,Female,Diploma
48,56,61,57,51,55.13333333333333,Male,Arts
67,74,100,58,70,73.56666666666666,Male,Arts
62,57,30,66,62,54.53333333333333,Male,Diploma
61,71,37,84,73,62.53333333333333,Female,Science
70,75,94,34,74,70.06666666666666,Male,Commerce
98,87,40,95,90,78.53333333333333,Male,Science
70,63,54,43,58,57.16666666666666,Male,Science
67,57,68,32,53,55.8,Female,Science
57,58,99,58,57,68.93333333333334,Male,Arts
85,81,49,34,85,63.73333333333333,Female,Arts
77,68,100,81,69,78.93333333333334,Female,Arts
72,66,54,55,72,63.2,Male,Arts
78,91,77,55,96,76.10000000000001,Male,Commerce
81,66,84,36,64,65.73333333333333,Male,Commerce
61,62,100,94,61,76.26666666666667,Male,Diploma
58,68,58,42,61,55.833333333333336,Male,Science
54,61,90,54,58,65.76666666666667,Male,Diploma
82,82,48,34,80,64.43333333333334,Female,Science
49,58,37,41,60,48.36666666666667,Female,Diploma
49,50,98,32,52,58.53333333333333,Male,Commerce
57,75,97,88,73,76.7,Male,Arts
94,73,60,50,71,68.73333333333333,Male,Arts
75,77,80,79,83,78.93333333333334,Male,Science
74,74,77,35,72,65.33333333333333,Female,Science
58,52,86,53,54,59.43333333333334,Male,Commerce
62,69,35,46,69,57.36666666666667,Male,Commerce
72,57,87,80,62,69.96666666666667,Male,Science
84,87,60,58,81,71.10000000000001,Male,Arts
92,100,71,89,100,86.43333333333334,Male,Commerce
45,63,49,90,59,62.2,Female,Science
75,81,37,44,71,63.03333333333333,Female,Arts
56,58,96,65,64,69.46666666666667,Male,Commerce
48,54,60,69,53,57.06666666666666,Female,Diploma
100,100,49,95,100,83.93333333333334,Male,Science
65,76,69,79,75,72.63333333333334,Female,Arts
72,57,72,74,58,66.76666666666667,Male,Science
62,70,41,55,72,58.23333333333333,Female,Science
66,68,78,59,64,67.8,Female,Diploma
63,63,62,65,60,64.03333333333333,Male,Arts
68,76,80,54,67,68.5,Male,Arts
75,84,66,92,80,77.46666666666667,Male,Arts
89,100,62,94,100,86.33333333333333,Male,Arts
78,72,44,95,69,71.60000000000001,Female,Diploma
53,50,85,68,60,65.73333333333333,Male,Arts
49,65,78,97,61,71.43333333333334,Female,Diploma
54,63,81,54,67,64.53333333333333,Female,Diploma
64,82,71,80,77,74.36666666666666,Male,Science
60,62,75,100,60,71.89999999999999,Female,Science
62,65,41,49,58,56.56666666666666,Male,Science
55,41,76,71,48,59.56666666666666,Female,Arts
91,95,63,65,94,79.0,Female,Diploma
8,24,45,45,23,32.766666666666666,Male,Arts
81,78,50,99,78,73.73333333333333,Male,Arts
79,85,93,97,86,86.16666666666667,Male,Diploma
78,87,76,33,91,70.3,Female,Arts
74,75,52,37,82,63.5,Female,Arts
57,51,68,82,54,63.833333333333336,Female,Commerce
40,59,60,33,51,49.16666666666666,Male,Science
81,75,64,38,76,63.6,Female,Diploma
44,45,84,60,45,56.1,Male,Science
67,86,98,65,83,79.26666666666667,Male,Commerce
86,81,61,77,75,75.73333333333333,Male,Science
65,82,72,33,78,62.36666666666667,Female,Science
55,76,45,53,76,61.23333333333333,Female,Diploma
62,72,79,40,74,65.33333333333333,Male,Diploma
63,63,71,42,62,61.9,Female,Science
88,99,80,49,95,79.83333333333333,Male,Commerce
62,55,53,49,55,56.7,Male,Commerce
59,71,64,46,65,60.53333333333333,Female,Science
68,78,51,87,77,71.53333333333333,Male,Commerce
77,86,64,75,86,75.13333333333334,Male,Science
72,72,43,35,74,59.16666666666666,Female,Science
69,90,38,94,88,74.73333333333333,Male,Science
90,95,57,42,93,73.13333333333334,Female,Arts
47,57,92,77,44,64.8,Female,Commerce
76,78,95,35,75,70.46666666666667,Male,Arts
71,83,42,84,78,73.10000000000001,Male,Commerce
88,95,75,91,92,86.43333333333334,Female,Commerce
40,43,41,52,39,47.8,Male,Science
64,64,88,61,67,69.3,Female,Arts
38,60,72,85,50,61.9,Male,Diploma
58,54,61,56,52,54.53333333333333,Male,Diploma
40,52,59,78,43,57.4,Female,Commerce
65,81,86,85,73,76.96666666666667,Male,Commerce
78,72,63,88,70,73.26666666666667,Male,Diploma
50,53,83,45,58,60.56666666666666,Male,Diploma
69,75,59,87,78,72.86666666666666,Male,Diploma
88,89,76,64,86,77.93333333333334,Male,Diploma
18,32,43,78,28,42.833333333333336,Female,Diploma
46,42,75,62,46,57.1,Male,Commerce
54,58,63,98,61,67.33333333333333,Male,Commerce
66,69,53,45,63,57.3,Male,Arts
65,75,57,56,70,66.56666666666666,Female,Diploma
44,54,88,99,53,69.73333333333333,Female,Arts
69,73,58,37,73,62.76666666666667,Male,Commerce
74,71,93,90,80,81.3,Male,Arts
73,74,40,97,72,71.8,Female,Diploma
69,54,58,58,55,59.46666666666667,Female,Science
67,69,31,71,75,62.5,Female,Diploma
70,70,96,79,65,76.03333333333333,Female,Science
62,70,86,73,75,73.36666666666666,Female,Commerce
69,74,100,50,74,70.76666666666667,Male,Commerce
63,65,65,83,61,67.03333333333333,Male,Diploma
56,72,91,36,65,64.86666666666666,Male,Science
40,42,35,61,38,45.2,Male,Arts
97,87,44,81,82,75.3,Female,Commerce
81,81,63,35,79,68.86666666666666,Male,Arts
